@relation occ_all

@attribute DayOfWeek numeric
@attribute HourOfDay numeric
@attribute RealPow_Mean numeric
@attribute RealPow_LastMean numeric
@attribute RealPow_Std numeric
@attribute RealPow_Median numeric
@attribute RealPow_Max numeric
@attribute RealPow_Min numeric
@attribute RealPow_MeanDeriv numeric
@attribute RealPow_StdDeriv numeric
@attribute RealPow_MaxDeriv numeric
@attribute RealPow_Kurt numeric
@attribute RealPow_Iqr numeric
@attribute RealPow_Mcr numeric
@attribute RealPow_FreqPeak numeric
@attribute RealPow_FreqEntropy numeric
@attribute RealPow_FreqEnergy numeric
@attribute RealPow_FreqLastEnergy numeric
@attribute ReactPow_Mean numeric
@attribute ReactPow_LastMean numeric
@attribute ReactPow_Std numeric
@attribute ReactPow_Median numeric
@attribute ReactPow_Max numeric
@attribute ReactPow_Min numeric
@attribute ReactPow_MeanDeriv numeric
@attribute ReactPow_StdDeriv numeric
@attribute ReactPow_MaxDeriv numeric
@attribute ReactPow_Kurt numeric
@attribute ReactPow_Iqr numeric
@attribute ReactPow_Mcr numeric
@attribute ReactPow_FreqPeak numeric
@attribute ReactPow_FreqEntropy numeric
@attribute ReactPow_FreqEnergy numeric
@attribute ReactPow_FreqLastEnergy numeric
@attribute Power_Cluster1 numeric
@attribute Power_Cluster2 numeric
@attribute Power_Cluster4 numeric
@attribute Power_Cluster5 numeric
@attribute Power_Cluster6 numeric
@attribute Power_Cluster7 numeric
@attribute Power_Cluster8 numeric
@attribute Power_Cluster9 numeric
@attribute Power_Cluster10 numeric
@attribute Power_Cluster13 numeric
@attribute Power_Cluster14 numeric
@attribute Power_Cluster15 numeric
@attribute Power_Cluster16 numeric
@attribute Power_Cluster17 numeric
@attribute Power_Cluster18 numeric
@attribute Power_Cluster19 numeric
@attribute Water_Mean numeric
@attribute Water_LastMean numeric
@attribute Water_Std numeric
@attribute Water_Median numeric
@attribute Water_Max numeric
@attribute Water_Min numeric
@attribute Water_MeanDeriv numeric
@attribute Water_StdDeriv numeric
@attribute Water_MaxDeriv numeric
@attribute Water_Kurt numeric
@attribute Water_Iqr numeric
@attribute Water_Mcr numeric
@attribute Water_FreqPeak numeric
@attribute Water_FreqEntropy numeric
@attribute Water_FreqEnergy numeric
@attribute Water_FreqLastEnergy numeric
@attribute Water_Cluster1 numeric
@attribute Water_Cluster2 numeric
@attribute Water_Cluster3 numeric
@attribute Water_Cluster4 numeric
@attribute Water_Cluster6 numeric
@attribute Water_Cluster7 numeric
@attribute Water_Cluster8 numeric
@attribute Water_Cluster9 numeric
@attribute label_num {0,1,2,3}

@data
4,6,3322.774704,3315.286245,13.777737,3321,3359,3298,2.210317,4.713232,26,2.716474,19,0.06746,0.007752,4.11883,2793378264.000001,2956884897.999996,715.333004,719.795242,7.158111,715.82,771.34,655.32,1.969722,8.535663,68.88,36.197041,5.69,0.06746,0.003876,4.126287,129473342.6709,139374910.0816,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.784229,4.145923,5.269382,4.864588,18.74944,-11.85452,5.956904,4.559194,21.22928,3.169149,6.971561,0.457912,0.001946,2.225068,15067.4923,15296.177623,0,298,0,0,0,0,0,0,3
4,6,3459.19403,3322.774704,402.730465,3309,4757,3290,22.348315,154.998601,1457,7.866469,14,0.029963,0.001946,0.356431,3250199472.000009,2793378264.000001,722.911455,715.333004,100.17467,712.09,1507,670.07,8.422734,71.587242,794.7,56.667886,5.4,0.014981,0.001946,0.438633,142736396.0451,129473342.6709,0,243,0,0,4,0,21,0,0,0,0,0,0,0,0,0,4.818306,4.784229,5.143979,4.56841,21.50433,-9.491376,5.59952,4.682568,23.670756,3.226661,6.626382,0.483108,0.001946,2.106044,14727.48627,15067.4923,0,297,0,0,0,0,0,0,3
4,6,3468.011111,3459.19403,134.503644,3442,4368,3418,8.832714,57.619489,559,33.461429,12,0.007435,0.001946,0.4021,3252183829.000011,3250199472.000009,731.588519,722.911455,86.07433,713.67,1241.5,630.54,5.757175,36.952995,445.68,26.195993,5.74,0.022305,0.001946,0.4021,146502839.8968,142736396.0451,0,259,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13.598959,4.818306,42.889866,3.963836,239.5699,-12.28692,7.479161,13.745579,188.107669,16.296876,7.838895,0.053512,0.001946,2.297594,605502.140578,14727.48627,0,300,0,0,0,0,0,0,3
4,6,3431.740602,3468.011111,6.471739,3432,3444,3416,2.192453,4.602035,22,2.217407,10,0.150943,0.001946,0.4021,3132651484.999997,3252183829.000011,710.244098,731.588519,8.39333,711.21,794.52,656.05,2.89966,11.055768,83.83,56.223397,4.64,0.116981,0.001946,0.4021,134201485.1641,146502839.8968,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426951,13.598959,5.586868,0.558382,16.77839,-17.3725,6.094249,4.73801,26.09616,3.186111,7.543897,0.47973,0.496109,3.776834,9293.216161,605502.140578,0,297,0,0,0,0,0,0,3
4,6,3408.264493,3431.740602,19.63982,3417,3437,3374,1.632727,3.900171,33,1.231832,39,0.003636,0.001946,0.385776,3206195724.999995,3132651484.999997,708.130906,710.244098,7.029253,707.19,739.75,608.19,1.4628,8.920781,99.93,150.733469,5.49,0.087273,0.001946,0.385776,138413616.6707,134201485.1641,0,275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.764035,0.426951,5.388844,0.557347,18.44595,-15.13022,6.387267,4.709391,31.5129,3.171293,6.850816,0.549488,0.29572,3.875016,8680.235421,9293.216161,0,294,0,0,0,0,0,0,3
4,6,3383.878676,3408.264493,6.151529,3383,3400,3368,1.623616,3.708653,19,3.40342,8,0.121771,0.001946,0.384428,3114582946.999998,3206195724.999995,707.710846,708.130906,6.599685,707.19,717.44,613.84,1.33262,8.116253,94.28,151.84494,4.67,0.092251,0.001946,0.384428,136244265.9755,138413616.6707,0,271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.786327,0.764035,5.571685,1.750849,16.43265,-13.00794,6.161725,4.727435,23.75484,2.661748,7.737845,0.496644,0.001946,3.542938,10205.11312,8680.235421,0,299,0,0,0,0,0,0,3
4,6,3373.297794,3383.878676,5.352821,3373.5,3389,3360,1.464945,3.46379,19,3.472583,6,0.107011,0.001946,0.384428,3095133302.999999,3114582946.999998,706.367243,707.710846,6.358176,705.64,747.06,618.63,1.65214,8.443373,88.56,140.806297,1.24,0.114391,0.001946,0.384428,135726628.9195,136244265.9755,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0656,1.786327,5.469733,1.610398,17.49449,-15.31014,6.269609,4.46491,30.26365,3.025436,6.916922,0.518519,0.001946,3.535652,10157.117848,10205.11312,0,298,0,0,0,0,0,0,3
4,6,3321.797794,3373.297794,55.349139,3363.5,3397,3250,2.413284,8.267229,112,1.073493,110.5,0.00369,0.001946,0.384428,3002170855,3095133302.999999,706.715625,706.367243,11.146523,707.27,776.63,560.93,2.746937,15.077562,151.97,118.865177,3.14,0.081181,0.001946,0.384428,135883247.4837,135726628.9195,0,271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-821.965668,2.0656,14166.13735,1.112352,20.06399,-243722,1658.413364,20033.372442,243729.27112,294.003302,7.310635,0.00678,0.167315,3.750015,59400422746.248272,10157.117848,0,295,0,0,1,0,0,0,3
4,7,3392.534296,3321.797794,389.970312,3258,4599,3243,11.536232,98.782086,1335,8.505358,34,0.007246,0.001946,0.401399,3230046248.000004,3002170855,700.629964,706.715625,25.571003,702.34,966.44,658.75,2.782971,23.924914,300.25,85.314071,5.39,0.068841,0.001946,0.364407,136154879.7526,135883247.4837,0,249,2,0,0,0,26,0,0,0,0,0,0,0,0,0,1.991115,-821.965668,5.627757,1.985908,17.70837,-13.30123,6.231456,4.975502,25.85174,2.868662,8.020463,0.458194,0.003891,3.519276,10659.183237,59400422746.248272,0,300,0,0,0,0,0,0,3
4,7,2750.643123,3392.534296,790.428648,3286,3309,1590,7.895522,103.526202,1695,1.597954,1691,0.003731,0.001946,0.382273,2202704467.000001,3230046248.000004,706.899219,700.629964,7.812685,703.29,721.34,662.89,0.88403,4.052444,44.23,5.273158,14.32,0.018657,0.001946,0.419236,134437408.3879,136154879.7526,0,183,0,0,0,0,0,0,0,0,86,0,0,0,0,0,1.946514,1.991115,5.557318,1.904812,16.51355,-14.40631,6.370515,4.877664,25.55641,3.059852,7.431325,0.472973,0.001946,3.6341,10266.908315,10659.183237,0,297,0,0,0,0,0,0,3
4,7,1602.036765,2750.643123,5.74091,1601,1620,1593,1.324723,3.441266,22,3.931844,7,0.095941,0.001946,0.384428,698102860.000001,2202704467.000001,718.80761,706.899219,1.713377,718.69,725.12,712.19,0.468561,1.192314,8.94,3.762299,2.01,0.070111,0.001946,0.384428,140538947.0921,134437408.3879,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,1.68423,1.946514,5.494599,1.70536,15.55066,-10.03521,6.201511,4.438546,23.32599,2.426161,7.825002,0.537415,0.005837,3.821036,9712.84764,10266.908315,0,295,0,0,0,0,0,0,3
4,7,1602.051852,1602.036765,6.025742,1602,1619,1587,1.490706,3.560368,17,3.509804,6,0.104089,0.001946,0.4021,692983704,698102860.000001,723.617111,718.80761,5.100535,723.88,753.98,699.36,1.120595,4.388829,36.88,10.25908,6.8,0.026022,0.001946,0.4021,141384863.5,140538947.0921,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,2.521744,1.68423,5.292904,2.20095,17.52781,-11.21967,5.998675,4.512034,21.288549,2.880896,7.136679,0.546075,0.001946,2.898782,10077.947969,9712.84764,0,294,0,0,0,0,0,0,3
4,7,1614.231618,1602.051852,5.581469,1615,1628,1599,1.416974,3.123318,14,3.475493,6,0.099631,0.001946,0.384428,708770733,692983704,732.228051,723.617111,3.327833,732.08,754.44,715.57,1.046679,3.44204,23.93,15.842645,3.96,0.103321,0.001946,0.384428,145837955.2481,141384863.5,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,3.361813,2.521744,5.767762,3.448694,19.9737,-15.89179,6.796819,4.945056,25.406254,3.092986,7.459834,0.536913,0.001946,2.679916,13292.823548,10077.947969,0,299,0,0,0,0,0,0,3
4,7,1607.751825,1614.231618,6.171874,1607,1622,1592,1.483516,3.381489,21,2.824833,8,0.102564,0.001946,0.406177,708263664,708770733,722.64865,732.228051,4.043137,722.11,734.71,685.54,0.710037,3.500627,42.53,29.092973,2.23,0.080586,0.001946,0.406177,143093036.1241,145837955.2481,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,2.102532,3.361813,5.783351,2.81283,17.51285,-15.92147,6.145025,5.199704,28.55706,3.025741,7.407368,0.466216,0.005837,3.483531,11213.284332,13292.823548,0,297,0,0,0,0,0,0,3
4,7,1681.654545,1607.751825,355.30161,1569,2913,1557,11.291971,102.845712,1339,10.889399,35,0.007299,0.001946,0.434922,812279102.999998,708263664,722.417964,722.64865,25.718881,721.61,922,690.19,2.209562,18.69783,231.81,53.306158,2.38,0.076642,0.001946,0.38691,143700361.6778,143093036.1241,0,21,0,0,0,0,0,0,0,0,254,0,0,0,0,0,3.007438,2.102532,5.831557,2.930896,24.59522,-14.41163,6.981749,4.939524,28.11245,3.126381,8.078084,0.530612,0.001946,2.62316,12666.255747,11213.284332,0,295,0,0,0,0,0,0,3
4,7,1562.437037,1681.654545,5.389798,1563,1577,1547,1.360595,3.298588,17,3.347064,7,0.122677,0.001946,0.4021,659134378.000001,812279102.999998,720.171222,722.417964,2.47038,719.68,728.72,712.26,0.486245,1.443347,10.78,4.603897,2.82,0.074349,0.001946,0.419236,140036220.7631,143700361.6778,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,3.180998,3.007438,5.602937,3.22641,16.27239,-14.48767,5.885652,4.329271,21.893287,3.265711,7.48221,0.49481,0.001946,2.639374,12006.986458,12666.255747,0,290,0,0,0,0,0,0,3
4,7,1561.778182,1562.437037,6.250684,1563,1587,1545,1.485401,3.557194,19,6.709854,7.75,0.109489,0.001946,0.385776,670777254.999999,659134378.000001,720.825745,720.171222,2.436731,720.75,727.02,713.99,0.535182,1.373764,7.2,3.778361,2.6,0.087591,0.001946,0.385776,142888809.6292,140036220.7631,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,1.761226,3.180998,5.786488,1.642409,17.85113,-13.37648,6.824747,5.004005,25.806354,2.963012,7.975276,0.575251,0.001946,3.788485,10942.125958,12006.986458,0,300,0,0,0,0,0,0,3
4,7,1686.344322,1561.778182,43.249007,1701,1716,1551,1.863971,6.590826,73,7.3443,13.25,0.003676,0.001946,0.384428,776854478.000001,670777254.999999,719.997912,720.825745,11.900791,718.97,829.94,711.19,1.158162,9.295998,108.87,80.639074,4.39,0.055147,0.001946,0.401867,141560902.2431,142888809.6292,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,7.205429,1.761226,12.745166,4.5507,70.05756,-8.348315,6.955676,5.552374,44.95211,10.601186,8.625819,0.420875,0.003891,2.577085,63716.087078,10942.125958,0,298,0,0,0,0,0,0,3
4,7,1731.977778,1686.344322,29.428627,1731,1787,1686,1.869888,4.657864,28,2.03668,54,0.033457,0.001946,0.4021,810164662,776854478.000001,715.749259,719.997912,6.383553,715.13,757.52,676.25,1.411673,4.926089,38.51,14.48527,6.63,0.037175,0.001946,0.419236,138331152.2592,141560902.2431,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,1114.922081,7.205429,19148.293701,2.032641,330556.4,-14.81784,2232.294592,27079.999444,330564.450151,296.00304,8.453787,0.006734,0.005837,1.96778,109267603315.756224,63716.087078,0,297,0,0,0,1,0,0,3
4,7,1754.101083,1731.977778,10.568131,1752,1773,1729,1.322464,3.260954,24,2.208519,18,0.043478,0.001946,0.364407,852323983.999999,810164662,719.597581,715.749259,4.640235,720.43,727.2,704.17,0.870217,2.609541,18.59,3.32292,4.4,0.068841,0.001946,0.364407,143442270.8281,138331152.2592,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,2.637829,1114.922081,10.506628,1.433663,77.89275,-12.54826,5.986125,6.278898,61.37012,30.029062,7.150713,0.426174,0.019455,3.582086,34976.472755,109267603315.756224,0,299,0,0,0,0,0,0,3
4,8,2110.193309,1754.101083,461.98803,1743,2730,1728,5.615672,56.995085,928,1.218399,954,0.003731,0.001946,0.449705,1255034377.999999,852323983.999999,699.600558,719.597581,12.781597,707.74,713.08,646.06,1.245821,4.611723,40.56,2.367896,24.67,0.011194,0.001946,0.419236,131703395.8701,143442270.8281,0,105,0,0,0,0,0,0,0,0,164,0,0,0,0,0,1.235531,2.637829,6.508521,0.955241,34.14054,-16.23358,6.798299,5.271596,33.66001,4.838735,8.326473,0.486395,0.003891,3.688302,12904.417816,34976.472755,0,295,0,0,0,0,0,0,3
4,8,2293.879121,2110.193309,631.160803,1820,4052,1784,15.066176,122.76484,1352,4.144642,909,0.003676,0.001946,0.420984,1544848625,1255034377.999999,694.252051,699.600558,16.59953,699.61,770.25,661.93,1.41636,7.407988,91.66,9.18515,20.7925,0.011029,0.001946,0.394936,131657101.7021,131703395.8701,0,101,0,0,0,0,18,0,0,0,154,0,0,0,0,0,1.577942,1.235531,5.454355,1.571102,19.21102,-13.68046,6.03138,4.481146,22.636827,2.821755,7.238372,0.508418,0.001946,3.324999,9577.738429,12904.417816,0,298,0,0,0,0,0,0,3
4,8,1739.02963,2293.879121,60.559957,1691,1817,1656,2.479554,8.838336,125,1.080083,119,0.003717,0.001946,0.4021,817527054,1544848625,708.315704,694.252051,6.058071,709.43,719.84,665.38,0.820074,3.844317,42.44,11.093006,7.7,0.033457,0.001946,0.4021,135471879.1108,131657101.7021,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0.990982,1.577942,5.843533,0.874691,18.20876,-17.37578,6.38013,4.739063,20.438348,2.97654,8.508738,0.484642,0.463035,3.991953,10293.758105,9577.738429,0,294,0,0,0,0,0,0,3
4,8,1676.271062,1739.02963,11.582495,1677,1700,1656,1.485294,3.642685,22,2.098217,18,0.033088,0.001946,0.401867,767135005.999999,817527054,718.411392,708.315704,6.826103,715.6,730.61,708.77,0.667831,2.051734,16.42,1.398857,12.34,0.025735,0.001946,0.401867,140912049.3877,135471879.1108,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,1.440104,0.990982,5.420694,1.31142,15.2648,-11.44471,6.120421,4.485037,23.964321,2.631578,7.68057,0.5,0.001946,3.536526,9313.59083,10293.758105,0,297,0,0,0,0,0,0,3
4,8,1704.211896,1676.271062,9.504697,1706,1717,1662,1.384328,3.690972,30,13.851397,6,0.104478,0.001946,0.4021,781291182.999999,767135005.999999,719.339703,718.411392,2.419115,718.97,727.51,710.4,0.535933,1.409109,11.14,7.261684,2.57,0.130597,0.001946,0.4021,139195512.849,140912049.3877,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,14.211912,1.440104,43.439503,2.38423,212.162,-19.11142,8.005696,15.930447,205.526467,11.505252,7.898238,0.02381,0.005837,2.289117,614358.819569,9313.59083,0,295,0,0,0,0,0,0,3
4,8,1784.759259,1704.211896,341.076033,1697,3045,1646,11.29368,107.749464,1336,12.354074,10,0.007435,0.001946,0.421767,891342255.000001,781291182.999999,711.300704,719.339703,14.051501,711.59,848.64,683.33,1.647658,13.081138,164.08,69.023762,2.81,0.085502,0.001946,0.419236,136659259.2159,139195512.849,0,17,0,0,0,0,0,0,0,0,253,0,0,0,0,0,105.57081,14.211912,10.666854,105.5162,151.4057,77.20809,8.248687,6.630926,51.66382,5.238998,12.316718,0.368243,0.001946,0.485244,3343802.614766,614358.819569,0,297,0,0,0,0,0,0,3
4,8,1738.271062,1784.759259,67.875912,1762,1827,1661,1.966912,8.952664,134,1.1048,137,0.003676,0.001946,0.401867,826146198.000001,891342255.000001,701.017033,711.300704,17.279365,700.38,975.06,693.19,2.788346,23.608999,279.63,233.490713,7.01,0.051471,0.001946,0.401867,134240205.1709,136659259.2159,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,30.430952,105.57081,39.467042,7.730581,119.3651,-11.75233,8.053304,8.773858,89.49348,2.183481,68.321356,0.023649,0.001946,0.946989,736098.347882,3343802.614766,0,297,0,0,0,0,0,0,3
4,8,1965.70632,1738.271062,229.0572,2005,3328,1756,11.794776,99.732033,1311,24.093233,238,0.003731,0.001946,0.438633,1053477568.999999,826146198.000001,718.457621,701.017033,92.657102,701.98,1349,680.2,5.489291,48.413411,646,40.915072,4.22,0.014925,0.001946,0.475453,141153654.6648,134240205.1709,0,0,0,0,5,0,0,0,0,0,264,0,0,0,0,0,91.750847,30.430952,117.984727,37.5606,331.9922,-5.798988,9.665187,14.303414,199.750956,2.033302,253.397335,0.003378,0.001946,0.68053,6620647.823114,736098.347882,0,297,0,0,0,0,0,0,3
4,8,2007.239544,1965.70632,13.468355,2007,2036,1989,1.70229,4.371967,24,1.812095,24.75,0.041985,0.001946,0.267977,1059677310.000001,1053477568.999999,709.430456,718.457621,8.637356,706.88,739.19,673.36,0.878702,3.457333,34.75,7.041106,2.8025,0.026718,0.001946,0.267977,132385229.7381,141153654.6648,0,1,0,0,0,0,0,0,0,0,262,0,0,0,0,0,128.707164,91.750847,124.798268,195.29675,275.8514,-11.74198,8.09561,12.64739,195.174673,1.030194,251.557914,0.003367,0.001946,0.442733,9562187.648727,6620647.823114,0,298,0,0,0,0,0,0,3
4,8,2005.613139,2007.239544,11.247628,2007,2032,1984,1.260073,3.4612,23,2.538016,17,0.032967,0.001946,0.406177,1102195169.999998,1059677310.000001,717.399781,709.430456,12.0029,710.63,735.21,702.62,0.545568,1.710335,20.5,1.298322,24.51,0.003663,0.001946,0.406177,141056841.1524,132385229.7381,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,4.612175,128.707164,5.58341,4.927402,19.39598,-10.08977,6.372325,4.891151,21.716723,2.637729,7.864515,0.537162,0.001946,2.607338,15545.473889,9562187.648727,0,297,0,0,0,0,0,0,3
4,8,2392.196364,2005.613139,466.741427,2007,3342,1976,18.182482,127.539793,1337,1.395135,902.75,0.014599,0.001946,0.305233,1633406178.000002,1102195169.999998,710.892,717.399781,119.770495,706.56,2541.6,675.96,20.289635,160.035315,1831.94,203.186001,26.88,0.025547,0.001946,0.382273,142906566.9722,141056841.1524,0,115,0,0,1,0,0,0,0,0,158,0,0,1,0,0,4.56333,4.612175,6.082809,4.731461,50.53312,-9.071299,6.207013,5.81701,49.508003,12.537321,8.143689,0.481605,0.001946,2.694867,17310.361634,15545.473889,0,300,0,0,0,0,0,0,3
4,8,2159.055556,2392.196364,284.404852,2050,3072,1917,11.111524,78.656979,1001,5.093233,509,0.007435,0.001946,0.356431,1280369007,1633406178.000002,800.448926,710.892,139.97477,717.86,1166.3,708.69,5.015539,38.341696,441.68,3.139861,256.96,0.007435,0.001946,0.356431,178264490.2783,142906566.9722,0,0,25,0,0,0,0,0,0,0,245,0,0,0,0,0,14.007497,4.56333,36.63401,6.391616,195.1303,-7.935999,8.076218,15.298279,201.795676,18.318437,9.005466,0.130137,0.001946,2.50547,449368.308423,17310.361634,0,293,0,0,0,0,0,0,2
4,9,1950.951852,2159.055556,137.260889,2004,2447,1766,5.434944,40.872395,441,5.895572,231,0.003717,0.001946,0.4021,1032745653,1280369007,711.49563,800.448926,27.13502,706.83,866.84,700.83,1.612937,13.729993,162.68,30.732404,3.48,0.018587,0.001946,0.435879,136879095.5662,178264490.2783,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,33.952377,14.007497,44.318952,6.148987,127.8185,-12.0984,6.874259,8.912357,126.945775,1.561878,87.662667,0.003356,0.001946,0.583797,929998.924558,449368.308423,0,299,0,0,0,0,0,0,2
4,9,1732.52963,1950.951852,354.828946,1650,2879,1529,11.743494,104.482936,1324,9.145327,64,0.011152,0.001946,0.499281,844315970.999999,1032745653,705.008296,711.49563,46.685211,706.77,888.17,0,7.227323,61.941728,712.04,195.827761,4.67,0.04461,0.001946,0.4021,134786196.3084,136879095.5662,0,21,0,0,0,0,0,0,0,0,248,0,0,0,1,0,15.759143,33.952377,30.27701,5.924692,108.3522,-12.99324,6.14849,6.151538,78.84868,6.08612,8.205603,0.0301,0.001946,1.533363,348597.686389,929998.924558,0,300,0,0,0,0,0,0,2
4,9,1537.307971,1732.52963,11.512653,1540,1562,1518,1.316364,3.287599,21,1.975293,20,0.029091,0.001946,0.385776,652311609,844315970.999999,723.571739,705.008296,9.67351,722.11,741.35,709.2,0.535018,1.509658,11.55,1.811246,17.37,0.04,0.001946,0.385776,144527206.6406,134786196.3084,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,4.315258,15.759143,5.150084,4.296096,20.72772,-11.43127,5.862913,4.573086,21.348623,3.187104,7.134237,0.516892,0.001946,2.479087,13381.487128,348597.686389,0,297,0,0,0,0,0,0,2
4,9,1547.20438,1537.307971,7.623118,1547,1562,1529,1.446886,3.346135,16,1.970699,14,0.076923,0.001946,0.406177,655928406,652311609,740.155401,723.571739,7.015395,739.37,751.33,703.93,0.953883,3.227685,32.22,4.317673,10.76,0.054945,0.001946,0.406177,150118860.923,144527206.6406,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,3.837339,4.315258,5.866634,3.944189,19.05162,-11.36423,6.78256,4.888981,23.99233,2.64585,8.323562,0.505085,0.001946,2.658981,14511.781542,13381.487128,0,296,0,0,0,0,0,0,2
4,9,1550.230483,1547.20438,6.743629,1550,1572,1538,1.675373,3.920921,25,3.555806,10,0.104478,0.001946,0.419236,646476902,655928406,742.293903,740.155401,4.507419,742.09,752.71,725.38,0.738545,1.989527,11.68,3.437928,5.7625,0.052239,0.001946,0.419236,148224509.1858,150118860.923,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,4.800562,3.837339,5.762551,4.975264,20.05569,-15.00077,6.36437,4.932635,35.05646,3.432098,7.067734,0.505017,0.001946,2.299023,16842.510702,14511.781542,0,300,0,0,0,0,0,0,2
4,9,1517.311787,1550.230483,13.041395,1514,1558,1499,1.671756,4.21172,37,5.674926,10,0.049618,0.001946,0.267977,605532381,646476902,745.128935,742.293903,4.846113,745.81,754.95,736.41,0.375802,0.952471,5.1,1.738801,8.49,0.01145,0.001946,0.267977,146028258.2931,148224509.1858,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,3.226606,4.800562,5.175195,3.51559,16.70848,-10.86061,5.813438,4.317517,19.747293,2.91936,7.071695,0.5,0.001946,2.594704,11094.111283,16842.510702,0,299,0,0,0,0,0,0,2
4,9,2364.131868,1517.311787,825.659605,2436,3781,1501,15.378676,106.283197,1236,2.088185,1001,0.003676,0.001946,0.314569,1711255770,605532381,713.442784,745.128935,42.543104,705.27,955.28,668.79,4.240441,24.653774,281.25,23.362878,25.14,0.033088,0.001946,0.408256,139449462.4756,146028258.2931,0,159,0,0,0,0,0,0,0,0,114,0,0,0,0,0,3.725311,3.226606,5.378416,3.716877,18.97266,-11.34707,5.811728,4.429676,27.76032,3.204457,6.86084,0.473154,0.001946,2.827418,12769.857261,11094.111283,0,299,0,0,0,0,0,0,2
4,9,1794.272388,2364.131868,369.099933,1662,2920,1523,14.932584,125.07665,1393,2.771379,237,0.011236,0.001946,0.484419,899177472.999997,1711255770,726.886418,713.442784,151.977504,716.645,2919.8,689.9,17.283109,165.934771,2193.33,168.724986,7.83,0.007491,0.001946,0.365288,147768457.9076,139449462.4756,0,60,0,0,2,0,0,0,0,0,205,0,0,1,0,0,3.312687,3.725311,5.539482,3.520984,17.008,-12.85961,6.275552,4.769783,26.896348,2.861628,8.112845,0.510135,0.001946,2.671989,12342.262058,12769.857261,0,297,0,0,0,0,0,0,2
4,9,1681.6,1794.272388,19.404155,1691,1709,1650,1.185606,3.484842,40,1.349835,38,0.003788,0.001946,0.384428,749460720.000001,899177472.999997,712.001962,726.886418,4.234736,711.59,730.4,702.99,0.903977,2.620615,23.6,3.647199,5.975,0.079545,0.001946,0.366168,134345634.789,147768457.9076,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,2.352257,3.312687,5.72955,2.574082,18.68455,-13.62272,6.443233,5.016873,24.476477,2.955912,8.029268,0.530405,0.001946,3.127422,11360.348471,12342.262058,0,297,0,0,0,0,0,0,2
4,9,1691.777778,1681.6,5.032484,1691.5,1704,1681,1.408922,3.531848,23,2.466867,7,0.130112,0.001946,0.4021,772777066.000001,749460720.000001,706.880074,712.001962,4.881321,706.79,746.61,674.14,1.636506,5.437074,45.61,28.043472,4.78,0.100372,0.001946,0.4021,134919858.1066,134345634.789,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,2.925096,2.352257,5.640322,3.229452,16.13015,-13.2362,6.151617,4.577585,26.0724,2.924516,7.72849,0.478261,0.001946,3.02454,12079.011805,11360.348471,0,300,0,0,0,0,0,0,2
4,9,1688.052239,1691.777778,5.324408,1687.5,1705,1675,1.269663,3.467673,23,4.795813,6.5,0.074906,0.001946,0.419236,763679025.999999,772777066.000001,706.378993,706.880074,2.799947,706.39,716.55,696.6,0.625243,1.45487,8.18,5.25831,3.57,0.078652,0.001946,0.4021,133726396.5353,134919858.1066,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,1094.825061,2.925096,18861.844882,2.281069,325608.1,-18.68006,2198.932922,26674.156157,325610.321411,296.003315,7.577562,0.006734,0.001946,3.359517,106020645414.940592,12079.011805,0,297,0,0,0,1,0,0,2
