@relation occ_all

@attribute DayOfWeek numeric
@attribute HourOfDay numeric
@attribute RealPow_Mean numeric
@attribute RealPow_LastMean numeric
@attribute RealPow_Std numeric
@attribute RealPow_Median numeric
@attribute RealPow_Max numeric
@attribute RealPow_Min numeric
@attribute RealPow_MeanDeriv numeric
@attribute RealPow_StdDeriv numeric
@attribute RealPow_MaxDeriv numeric
@attribute RealPow_Kurt numeric
@attribute RealPow_Iqr numeric
@attribute RealPow_Mcr numeric
@attribute RealPow_FreqPeak numeric
@attribute RealPow_FreqEntropy numeric
@attribute RealPow_FreqEnergy numeric
@attribute RealPow_FreqLastEnergy numeric
@attribute ReactPow_Mean numeric
@attribute ReactPow_LastMean numeric
@attribute ReactPow_Std numeric
@attribute ReactPow_Median numeric
@attribute ReactPow_Max numeric
@attribute ReactPow_Min numeric
@attribute ReactPow_MeanDeriv numeric
@attribute ReactPow_StdDeriv numeric
@attribute ReactPow_MaxDeriv numeric
@attribute ReactPow_Kurt numeric
@attribute ReactPow_Iqr numeric
@attribute ReactPow_Mcr numeric
@attribute ReactPow_FreqPeak numeric
@attribute ReactPow_FreqEntropy numeric
@attribute ReactPow_FreqEnergy numeric
@attribute ReactPow_FreqLastEnergy numeric
@attribute Power_Cluster1 numeric
@attribute Power_Cluster2 numeric
@attribute Power_Cluster4 numeric
@attribute Power_Cluster5 numeric
@attribute Power_Cluster6 numeric
@attribute Power_Cluster7 numeric
@attribute Power_Cluster8 numeric
@attribute Power_Cluster9 numeric
@attribute Power_Cluster10 numeric
@attribute Power_Cluster12 numeric
@attribute Power_Cluster13 numeric
@attribute Power_Cluster14 numeric
@attribute Power_Cluster15 numeric
@attribute Power_Cluster16 numeric
@attribute Power_Cluster17 numeric
@attribute Power_Cluster18 numeric
@attribute Power_Cluster19 numeric
@attribute Water_Mean numeric
@attribute Water_LastMean numeric
@attribute Water_Std numeric
@attribute Water_Median numeric
@attribute Water_Max numeric
@attribute Water_Min numeric
@attribute Water_MeanDeriv numeric
@attribute Water_StdDeriv numeric
@attribute Water_MaxDeriv numeric
@attribute Water_Kurt numeric
@attribute Water_Iqr numeric
@attribute Water_Mcr numeric
@attribute Water_FreqPeak numeric
@attribute Water_FreqEntropy numeric
@attribute Water_FreqEnergy numeric
@attribute Water_FreqLastEnergy numeric
@attribute Water_Cluster1 numeric
@attribute Water_Cluster2 numeric
@attribute Water_Cluster3 numeric
@attribute Water_Cluster4 numeric
@attribute Water_Cluster6 numeric
@attribute Water_Cluster7 numeric
@attribute Water_Cluster8 numeric
@attribute Water_Cluster9 numeric
@attribute label_num {0,1,2,3}

@data
2,0,1939.709091,1759.509091,470.079137,1749,3085,1729,27.185185,180.34496,1327,5.030777,43,0.018519,0.045455,2.535358,218868542,170428349,871.602,867.351091,10.833697,870.34,899.99,854.24,2.421481,6.189994,28.3,4.75837,5.68,0.074074,0.015152,2.798565,41789290.4783,41390387.3181,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0.91496,18.562125,5.242234,0.915528,15.40621,-9.353724,5.858245,3.484242,15.404928,2.771667,7.304552,0.525424,0.060606,3.670937,1671.608984,49471.781295,0,60,0,0,0,0,0,0,3
2,0,3075.196429,1939.709091,12.554492,3072,3104,3059,2.454545,5.098359,20,3.341815,10,0.090909,0.015152,2.90331,529591321,218868542,897.131429,871.602,5.407456,897.7,904.41,886.1,1.777273,4.089541,17.47,1.928718,9.91,0.127273,0.015152,2.90331,45072917.0394,41789290.4783,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0.396783,0.91496,4.921452,0.577181,10.66786,-12.14048,5.511301,4.010418,15.603505,2.878108,6.169762,0.542373,0.257576,3.905616,1438.467151,1671.608984,0,60,0,0,0,0,0,0,3
2,0,3097.436364,3075.196429,8.558651,3097,3113,3085,2.611111,5.906238,27,2.036942,16.25,0.12963,0.015152,2.810678,527680117,529591321,900.848182,897.131429,5.185275,902.57,905,886.1,1.480185,4.189525,18.33,5.102912,1.58,0.092593,0.015152,2.773883,44635461.4697,45072917.0394,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0.636257,0.396783,4.66085,0.9155,10.50879,-12.93597,5.496517,4.800253,22.13083,3.460561,5.692013,0.508772,0.454545,3.780617,1261.720666,1438.467151,0,58,0,0,0,0,0,0,3
2,0,3264.296296,3097.436364,165.508323,3411,3438,3082,9.169811,45.954298,334,1.015311,322,0.018868,0.015152,2.649517,576855866,527680117,795.278704,900.848182,81.804965,724.4,902.57,714.87,6.353208,25.588614,172.22,1.077191,163.41,0.018868,0.015152,2.637993,34507962.4623,44635461.4697,0,29,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,-0.045713,0.636257,4.939472,0.517457,13.41452,-14.09032,6.075283,4.514643,22.369704,3.540915,6.070118,0.610169,0.439394,3.465,1439.630138,1261.720666,0,60,0,0,0,0,0,0,3
2,0,3408.196429,3264.296296,67.82931,3423,3438,3128,8.272727,38.603135,284,16.180712,14,0.054545,0.015152,2.859971,650738007,576855866,735.998214,795.278704,34.719629,729.38,878.42,710.59,4.536182,19.708305,144.69,15.747752,6.39,0.054545,0.015152,3.093123,30401128.6934,34507962.4623,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.319161,-0.045713,5.377975,0.159219,12.45925,-14.48803,6.088797,4.974839,18.906439,3.174175,5.831398,0.576271,0.333333,3.878904,1712.546159,1439.630138,0,60,0,0,0,0,0,0,3
2,0,3096.296296,3408.196429,7.298564,3095,3128,3087,1.698113,4.626782,30,13.943445,6,0.132075,0.015152,2.738094,517703564,650738007,886.762963,735.998214,2.343983,888.05,888.89,878.42,0.556038,1.651918,10.47,6.535639,3.21,0.09434,0.015152,2.738094,42463113.0296,30401128.6934,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,-0.220849,0.319161,5.674579,-0.796107,11.18559,-11.42367,6.68723,5.197106,22.56967,2.301857,7.363989,0.542373,0.378788,3.679208,1902.776389,1712.546159,0,60,0,0,0,0,0,0,3
2,0,3100.660714,3096.296296,6.052127,3099,3116,3092,1.981818,4.572425,20,3.841669,7,0.109091,0.015152,2.90331,538391439,517703564,888.615714,886.762963,1.84561,889.03,891.42,884.42,0.674182,1.49311,5.32,3.121035,1.26,0.163636,0.015152,2.90331,44219909.055,42463113.0296,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,-1.009921,-0.220849,5.315885,-0.955359,13.01659,-13.57335,6.13278,4.234215,18.668957,3.290348,7.443635,0.5,0.060606,3.777494,1699.177242,1902.776389,0,59,0,0,0,0,0,0,3
2,0,3102.368421,3100.660714,6.757619,3104,3114,3085,3.107143,6.286142,26,2.992599,7.5,0.178571,0.015152,3.061982,548609877,538391439,886.806667,888.615714,5.289236,888.33,895.97,869.08,1.295714,3.456331,17.3,9.377093,3.28,0.071429,0.015152,3.025187,44827852.3074,44219909.055,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,1.06027,-1.009921,5.360798,1.194231,15.56605,-8.757236,6.280068,5.040727,21.178732,2.911915,7.1256,0.457627,0.469697,3.676087,1763.001644,1699.177242,0,60,0,0,0,0,0,0,3
2,0,3100.392857,3102.368421,8.533737,3099,3117,3087,2.836364,6.534137,28,2.339641,9.5,0.145455,0.015152,2.90331,538300414,548609877,887.085714,886.806667,2.248975,886.1,891,883.71,0.620909,1.486225,7.15,1.985341,3.21,0.127273,0.015152,2.90331,44067857.7954,44827852.3074,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,-1658.368504,1.06027,12645.795996,1.970479,17.07784,-96305.4,3384.698836,17877.384203,96310.415783,56.017527,6.449169,0.035088,0.19697,3.730316,9274731705.973094,1763.001644,0,58,0,0,0,0,0,0,3
2,0,3091,3100.392857,12.765695,3088,3112,3057,3.351852,9.04946,54,3.325375,12,0.055556,0.015152,2.810678,525494255,538300414,890.130364,887.085714,2.598274,890.28,901.14,887.06,0.88,2.344017,10.75,7.222485,2.34,0.092593,0.015152,2.798565,43578628.0903,44067857.7954,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,2.359383,-1658.368504,4.801678,1.910803,13.77408,-9.833044,4.991704,3.586125,13.018132,3.312813,5.25484,0.491525,0.227273,3.905615,1694.312125,9274731705.973094,0,60,0,0,0,0,0,0,3
2,0,3087.290909,3091,10.460991,3084,3108,3074,3.611111,7.977366,34,2.02616,17,0.166667,0.015152,2.810678,524230993,525494255,891.575455,890.130364,4.257748,892.71,896.68,879.66,1.11963,2.981231,14.26,6.067615,1.76,0.12963,0.015152,2.810678,43720852.4477,43578628.0903,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,2.565829,2.359383,5.124581,2.448313,14.01329,-10.19136,6.104508,4.185927,17.158257,2.722077,6.508904,0.576271,0.348485,3.694527,1944.427165,1694.312125,0,60,0,0,0,0,0,0,3
2,0,3082.327273,3087.290909,10.45104,3078,3103,3068,2.981481,6.334961,24,2.228254,17.75,0.111111,0.015152,2.735607,522546676,524230993,891.336545,891.575455,1.926159,891.85,895.12,888.05,0.501481,1.164,4.73,1.945435,3.31,0.111111,0.015152,2.810678,43696646.3943,43720852.4477,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1.247461,2.565829,4.990014,1.154535,12.69965,-11.1867,5.767215,4.321525,18.94972,2.96976,6.529017,0.525424,0.454545,3.738585,1562.483558,1944.427165,0,60,0,0,0,0,0,0,3
2,0,2247.254545,3082.327273,598.439861,1981,3091,1720,33.925926,187.324343,1351,1.530916,1346,0.018519,0.030303,2.563428,297097449,522546676,825.099455,891.336545,77.733004,858.43,894.27,699.89,4.230741,18.530428,130.93,1.859723,165.1,0.018519,0.015152,2.449503,37769691.7151,43696646.3943,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1.615602,1.247461,5.527817,1.353599,14.53152,-9.872895,7.477601,4.754092,16.760552,2.595015,7.1165,0.625,0.378788,3.902494,1859.958444,1562.483558,0,57,0,0,0,0,0,0,3
2,0,1988.392857,2247.254545,37.071272,1978.5,2073,1955,6.581818,20.850163,109,4.152374,24,0.109091,0.015152,2.927992,221483130,297097449,715.776964,825.099455,10.238567,713.2,736.66,700.91,1.727091,4.932297,27.65,3.011166,9.92,0.054545,0.015152,2.948461,28696618.6601,37769691.7151,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0.405481,1.615602,5.020967,0.477759,11.6652,-11.98334,6.128538,4.821368,17.796314,2.422283,8.659157,0.491525,0.484848,3.663888,1497.261332,1859.958444,0,60,0,0,0,0,0,0,3
2,0,1693.553571,1988.392857,120.664512,1638.5,1958,1624,8.6,43.206052,320,3.784513,27,0.018182,0.030303,3.077303,161415723,221483130,828.953036,715.776964,49.006533,851.28,853.97,723.27,2.590182,16.509104,122.64,3.8174,2.065,0.018182,0.015152,2.705511,38613225.7963,28696618.6601,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0.04918,0.405481,5.627006,-0.696745,13.41795,-12.77972,5.547628,4.45234,17.001078,2.568435,8.241571,0.440678,0.121212,3.281429,1868.273935,1497.261332,0,60,0,0,0,0,0,0,3
2,0,1639.745455,1693.553571,7.633305,1636,1651,1625,3.037037,6.191787,25,1.924526,13.75,0.185185,0.015152,2.810678,147885230,161415723,853.642909,828.953036,6.899653,852.71,902.92,850.25,2.174815,9.448399,52.67,49.081001,0.77,0.111111,0.015152,2.735607,40081412.575,38613225.7963,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,-0.342355,0.04918,5.458204,-0.119439,12.18344,-11.02833,7.168629,5.011171,22.29609,2.740893,6.888046,0.610169,0.136364,3.702798,1764.759863,1868.273935,0,60,0,0,0,0,0,0,3
2,0,1643.775862,1639.745455,12.885519,1639.5,1679,1629,2.912281,6.467724,28,3.844868,16,0.122807,0.015152,3.210573,156725411,147885230,853.312241,853.642909,4.902836,852.22,865.61,831.51,1.354561,4.333752,21.96,9.836332,2.23,0.157895,0.015152,3.210573,42233593.4693,40081412.575,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,830.815012,-0.342355,6324.007315,0.915749,48162.62,-12.10354,1695.861035,8939.08533,48161.067177,56.017463,8.401538,0.035088,0.424242,3.741706,2319639613.692387,1764.759863,0,58,0,0,0,0,0,0,3
2,0,1675.618182,1643.775862,6.524855,1677,1687,1665,1.685185,3.53326,13,2.150009,8,0.074074,0.015152,2.773883,154425595,156725411,863.206727,853.312241,6.226812,865.12,873.08,840.51,2.07037,5.600172,25.39,6.517437,3.41,0.111111,0.015152,2.798565,40984015.7227,42233593.4693,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1.669824,830.815012,6.104731,1.393636,14.2554,-17.12001,7.475489,5.853547,30.57949,3.230083,7.943843,0.610169,0.484848,3.804208,2366.095422,2319639613.692387,0,60,0,0,0,0,0,0,3
2,0,1678.339286,1675.618182,11.593535,1678,1700,1660,3.163636,6.494338,29,2.024265,18.5,0.109091,0.015152,2.963781,157749467,154425595,860.983929,863.206727,9.504564,865.32,882.6,844.87,1.211273,3.984137,19.51,2.529976,11.855,0.018182,0.015152,2.927992,41517394.7348,40984015.7227,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,8.016463,1.669824,12.396349,4.279187,37.5208,-12.66151,6.475778,5.185956,30.18271,2.79428,12.355626,0.220339,0.015152,2.819034,12922.319728,2366.095422,0,60,0,0,0,0,0,0,3
2,0,1695.232143,1678.339286,5.862023,1695,1705,1683,1.909091,4.248192,17,2.300075,8,0.163636,0.015152,2.90331,160935363,157749467,845.961071,860.983929,1.658764,846.4,851.81,842.99,0.669636,1.400659,6.7,4.002049,2.835,0.145455,0.015152,2.90331,40076558.8572,41517394.7348,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2.920652,8.016463,5.706454,3.800095,12.97119,-12.85241,6.296955,4.542331,15.796284,2.808757,9.112148,0.491525,0.030303,3.679208,2433.065559,12922.319728,0,60,0,0,0,0,0,0,3
2,0,1695.240741,1695.232143,4.069839,1695,1703,1689,1.339623,2.941372,11,1.992675,7,0.132075,0.015152,2.738094,155188301,160935363,845.122037,845.961071,2.470574,844.17,849.58,841.56,0.355472,0.80858,3.42,2.046648,3.65,0.018868,0.015152,2.738094,38568811.4023,40076558.8572,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,2.18578,2.920652,4.860047,2.228151,12.4144,-10.74247,6.210417,3.918285,18.74066,2.753993,6.903356,0.627119,0.469697,3.757027,1680.241177,2433.065559,0,60,0,0,0,0,0,0,3
2,0,1710.625,1695.240741,52.954376,1699,2029,1689,7.290909,30.380716,170,26.47633,11,0.018182,0.015152,3.086882,164023551,155188301,839.653571,845.122037,19.274268,844.51,846.05,711.1,3.005818,13.585764,91.86,37.125113,2.245,0.054545,0.015152,2.765305,39501447.0782,38568811.4023,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,1.351523,2.18578,5.815676,0.716178,14.40385,-11.89673,7.015516,5.377297,22.798416,2.777566,8.096906,0.542373,0.30303,3.753905,2105.099961,1680.241177,0,60,0,0,0,0,0,0,3
2,0,2023.396226,1710.625,8.78009,2022,2037,2006,2.673077,5.155318,17,2.207423,10,0.096154,0.015152,2.643013,216993020,164023551,715.273208,839.653571,6.202644,715.92,719.98,675.08,2.539038,8.072922,40.84,34.704371,2.5625,0.173077,0.015152,2.637993,27117635.9412,39501447.0782,0,1,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,1.117542,1.351523,5.831815,2.148563,13.96634,-10.70325,5.844232,4.637891,17.308621,2.396256,7.71914,0.37931,0.045455,3.777495,2046.268698,2105.099961,0,59,0,0,0,0,0,0,3
2,0,1838.5,2023.396226,163.969177,1699,2029,1686,7.090909,42.686312,317,1.050465,326,0.018182,0.015152,2.827805,190763330,216993020,783.685357,715.273208,59.201638,829.72,841.56,715.58,3.719818,16.645476,119.17,1.0672,119.17,0.018182,0.015152,2.702807,34585879.2518,27117635.9412,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,1.226611,1.117542,6.125179,1.273249,16.15584,-10.42515,7.184345,5.047808,24.71068,2.678814,8.803796,0.482143,0.363636,3.327802,2186.758403,2046.268698,0,57,0,0,0,0,0,0,3
2,0,1693.553571,1838.5,6.24622,1694,1708,1678,2.127273,4.757273,18,3.865479,8,0.145455,0.015152,2.90331,160617073,190763330,831.032321,783.685357,1.658081,830.18,835.87,829.25,0.406727,1.045015,5.85,5.589661,1.975,0.109091,0.015152,2.90331,38674575.4863,34585879.2518,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2.422749,1.226611,5.458658,2.307903,14.44505,-10.46447,5.581659,4.365903,20.931082,2.656242,7.819169,0.372881,0.060606,4.015294,2110.202875,2186.758403,0,60,0,0,0,0,0,0,3
2,0,2144.611111,1693.553571,646.392935,1696,3053,1676,53.584906,262.247273,1370,1.500033,1360,0.037736,0.015152,2.020093,270509931,160617073,842.694815,831.032321,21.443707,829.95,874.47,815.69,2.367925,8.537424,43.2,1.557263,42.74,0.037736,0.015152,2.553716,38371636.8766,38674575.4863,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,1.705129,2.422749,5.035558,1.39275,13.17242,-7.998128,6.408116,4.157365,15.957301,2.289043,7.49107,0.62069,0.227273,3.589998,1642.237309,2110.202875,0,59,0,0,0,0,0,0,3
2,0,1702.054545,2144.611111,18.765037,1693,1736,1685,1.944444,6.808476,48,1.923878,39.5,0.018519,0.015152,2.810678,159353447,270509931,829.365273,842.694815,1.485062,829.53,831.82,826.98,0.367037,0.865478,4.14,1.804683,2.74,0.111111,0.015152,2.810678,37831690.6505,38371636.8766,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,31.945937,1.705129,20.555513,41.182505,58.93245,-15.38785,8.148663,7.829042,39.751421,2.002803,40.117694,0.067797,0.015152,1.830867,86161.790595,1642.237309,0,60,0,0,0,0,0,0,3
2,1,1654.339286,1702.054545,55.342989,1626,1741,1604,4,13.512683,91,1.592022,119,0.018182,0.030303,2.885962,153431411,159353447,845.800179,829.365273,11.846726,853.18,855.62,807.14,1.411455,5.118694,25.82,3.076626,22.985,0.018182,0.015152,2.838323,40068883.7261,37831690.6505,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2.720045,31.945937,4.681471,2.545066,15.19208,-8.510228,5.571308,4.692091,19.804108,3.159144,5.786143,0.542373,0.409091,3.545938,1736.972433,86161.790595,0,60,0,0,0,0,0,0,3
2,1,1603.107143,1654.339286,15.206074,1608,1620,1567,3.745455,7.530723,34,2.591273,25,0.018182,0.015152,2.927992,143930058,153431411,854.101964,845.800179,2.545042,854.62,859.24,848.55,0.674182,1.487198,6.4,3.362731,1.475,0.090909,0.015152,2.90331,40851805.5103,40068883.7261,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,3.413766,2.720045,5.065427,3.102097,18.09767,-6.522066,5.69536,4.532474,16.069196,2.897845,8.192878,0.457627,0.090909,3.503908,2213.082144,1736.972433,0,60,0,0,0,0,0,0,3
2,1,1587.981818,1603.107143,6.035362,1589,1598,1576,2.296296,5.300871,22,2.488201,7.5,0.166667,0.015152,2.810678,138694711,143930058,855.860364,854.101964,6.192948,857.06,877.88,838.97,1.738333,5.260675,22.01,8.246468,2.45,0.092593,0.015152,2.810678,40289403.9532,40851805.5103,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,4388.443506,3.413766,33392.193506,4.31553,254311.2,-9.863848,8928.599586,47207.738451,254307.222563,56.017541,7.835715,0.035088,0.030303,3.905613,64674188779.725712,2213.082144,0,57,0,0,0,1,0,0,3
2,1,1593.732143,1587.981818,36.304015,1584,1685,1553,5.218182,13.838608,73,4.033537,44,0.018182,0.015152,2.885962,142311489,138694711,861.69875,855.860364,11.725091,856.15,879.21,814.19,2.802,8.463214,40.76,5.86634,18.94,0.054545,0.015152,2.927992,41588946.4783,40289403.9532,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,1.503914,4388.443506,4.731354,0.954504,11.05586,-10.38023,5.458188,4.453943,19.64735,2.74703,5.687337,0.448276,0.333333,3.804208,1431.815028,64674188779.725712,0,59,0,0,0,0,0,0,3
2,1,1923.018182,1593.732143,111.02894,1965,1982,1634,7.722222,36.554646,262,5.278981,10,0.018519,0.015152,2.525192,204055622,142311489,760.958545,861.69875,49.116302,740.98,887.71,733.87,3.369074,18.005965,130.87,5.121863,5.94,0.018519,0.030303,2.840811,31978455.1332,41588946.4783,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,2.694542,1.503914,4.323192,2.445884,16.14802,-8.709688,4.823141,4.504689,20.601438,4.136193,4.951544,0.508475,0.318182,3.41651,1538.342507,1431.815028,0,60,0,0,0,0,0,0,3
2,1,1648.381818,1923.018182,269.428372,1703,1975,1373,12.62963,54.531035,325,1.206432,579.75,0.018519,0.015152,2.464822,153363893,204055622,779.709818,760.958545,48.400601,750.18,830.39,707.2,3.314444,17.21087,121.52,1.323698,82.28,0.018519,0.015152,2.776198,33563608.4144,31978455.1332,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,3.845347,2.694542,5.090952,3.837912,12.09118,-7.994003,5.966508,3.991977,15.67,2.446938,7.218671,0.542373,0.424242,3.441408,2416.351626,1538.342507,0,60,0,0,0,0,0,0,3
2,1,1381.410714,1648.381818,10.330496,1380,1402,1369,3.527273,7.714475,31,2.185235,19,0.145455,0.015152,2.90331,106870421,153363893,827.305536,779.709818,5.568625,827.33,859.23,815.2,1.913636,6.241016,32.45,21.665921,1.37,0.145455,0.015152,2.886682,38330034.6947,33563608.4144,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2.417074,3.845347,5.884154,3.639436,13.48441,-9.545441,5.923207,3.807637,16.626715,2.128299,8.830423,0.355932,0.090909,3.777495,2393.307882,2416.351626,0,60,0,0,0,0,0,0,3
2,1,1293.945455,1381.410714,56.244644,1256,1386,1251,4.037037,15.994059,113,1.706534,117,0.018519,0.030303,2.810678,92257043,106870421,824.687455,827.305536,5.602641,822.65,856.61,820.04,1.693333,6.280097,33.07,20.141451,6.975,0.055556,0.015152,2.810678,37407711.9101,38330034.6947,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0.223478,2.417074,4.25713,0.079557,8.990061,-9.506659,5.383504,3.652066,17.382631,2.521531,5.847314,0.627119,0.484848,3.679209,1072.262652,2393.307882,0,60,0,0,0,0,0,0,3
2,1,1257.678571,1293.945455,5.644328,1255,1269,1249,1.6,3.6342,19,2.109,8,0.090909,0.015152,2.90331,88580054,92257043,821.349821,824.687455,1.098007,821.57,823.65,819.44,0.312545,0.651404,2.68,2.536166,1.23,0.145455,0.015152,2.90331,37778535.9421,37407711.9101,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0.29774,0.223478,5.488531,0.855217,10.7404,-14.75794,6.722525,4.514009,20.565609,2.594878,8.174402,0.59322,0.30303,3.718116,1782.633296,1072.262652,0,60,0,0,0,0,0,0,3
2,1,1258.696429,1257.678571,5.270569,1260,1265,1248,2.036364,4.018308,13,2.350392,7,0.2,0.015152,2.90331,88723263,88580054,821.02625,821.349821,3.722936,820.93,839.38,809.8,1.748909,4.236271,19.94,13.089071,2.915,0.163636,0.015152,2.90331,37749472.0923,37778535.9421,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0.102818,0.29774,4.847213,0.218774,8.512112,-12.13146,5.473697,4.361238,20.325845,2.734021,6.443855,0.542373,0.348485,3.48859,1386.867478,1782.633296,0,60,0,0,0,0,0,0,3
2,1,1260.894737,1258.696429,7.959012,1257,1275,1246,2.821429,6.194153,25,2.102969,11.5,0.142857,0.015152,3.061982,90625313,88723263,821.62386,821.02625,6.497795,822.16,845.38,781.42,2.568929,8.516432,41.23,29.909584,1.49,0.089286,0.015152,3.119332,38481113.0996,37749472.0923,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,1982.791517,0.102818,15211.226733,2.147905,116842.1,-13.20524,4034.75334,21502.608498,116835.417978,57.017225,5.946717,0.034483,0.015152,3.417819,13652078556.489674,1386.867478,0,59,0,0,0,0,0,0,3
2,1,1264.232143,1260.894737,8.355708,1260,1277,1249,3,6.015412,20,1.635273,15,0.145455,0.015152,2.838323,89507683,90625313,815.043393,821.62386,5.166162,816.67,823.06,805.4,0.583091,1.81266,12.4,2.17151,7.69,0.018182,0.015152,2.90331,37202028.9133,38481113.0996,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,-0.283018,1982.791517,6.019952,-1.213152,13.44522,-16.58672,6.774992,4.088846,15.434023,2.975476,8.61186,0.610169,0.030303,3.691406,2142.955179,13652078556.489674,0,60,0,0,0,0,0,0,3
2,1,1260.072727,1264.232143,7.620281,1259,1278,1245,2.296296,5.343413,23,3.630943,9,0.111111,0.015152,2.735607,87331216,89507683,809.894545,815.043393,6.10257,812.04,815.13,783.4,1.984259,5.942612,31.73,8.642556,5.8225,0.055556,0.015152,2.798565,36078115.6452,37202028.9133,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0.208386,-0.283018,5.028068,0,10.26296,-8.830493,5.464632,3.919253,16.149879,2.204328,7.209609,0.396552,0.439394,3.566408,1468.887149,2142.955179,0,59,0,0,0,0,0,0,3
2,1,1564.872727,1260.072727,95.894822,1593,1609,1261,8.648148,45.097026,331,9.013425,10.25,0.018519,0.015152,2.500611,135182040,87331216,697.799818,809.894545,38.917285,687.17,814.39,610.7,6.666852,22.848731,129.46,8.055795,4.5775,0.055556,0.015152,2.941414,26862638.2189,36078115.6452,0,1,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,-0.299264,0.208386,5.294284,-0.358007,13.24649,-12.4499,5.120975,4.508272,18.338028,2.748475,7.159897,0.396552,0.090909,3.839994,1630.991442,1468.887149,0,59,0,0,0,0,0,0,3
2,1,1443.890909,1564.872727,161.836757,1570,1596,1253,9.611111,44.334244,325,1.074894,322.75,0.018519,0.015152,2.525192,116079474,135182040,744.574727,697.799818,62.110292,692.68,816.53,687.67,2.655741,16.336486,120.31,1.067678,123.44,0.018519,0.015152,2.689735,30699849.0223,26862638.2189,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1.741653,-0.299264,5.210605,1.84961,11.09842,-9.148687,6.279457,3.758915,16.308727,2.081025,7.37875,0.525424,0.136364,3.640298,1783.874946,1630.991442,0,60,0,0,0,0,0,0,3
2,1,1254.836364,1443.890909,3.989633,1254,1261,1248,0.962963,2.613196,13,1.938952,6,0.092593,0.015152,2.810678,86604646,116079474,812.785636,744.574727,1.875097,813.06,824.62,810.56,0.692593,2.26922,12.29,30.153235,1.18,0.166667,0.015152,2.773883,36334316.8507,30699849.0223,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,-0.192869,1.741653,4.386591,0.079557,8.472824,-14.31933,5.118496,3.694563,19.25186,3.711592,6.384358,0.525424,0.30303,3.694527,1137.520382,1783.874946,0,60,0,0,0,0,0,0,3
2,1,1261.1,1254.836364,5.809327,1259,1269,1252,2.413793,4.799682,15,1.643466,9,0.206897,0.088235,3.702799,47712175,86604646,814.199,812.785636,2.296811,813.06,817.79,811.74,0.290345,0.735816,3.02,1.675223,4.86,0.034483,0.058824,3.702799,19887753.3329,36334316.8507,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,1.233201,-0.192869,5.314385,1.949078,9.984363,-10.34206,5.591008,4.365885,16.149266,2.604207,7.458341,0.333333,0.19697,3.577799,1073.005631,1137.520382,0,37,0,0,0,0,0,0,3
